,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,seasons,option_buy,median_price_zipcode,sell_price_summer,sell_price_winter,sell_price_autumn,sell_price_spring
3565,7111,2207100635,2015-02-04,419900.0,3,1.5,1450,7000,1.0,no,0,3,7,1450.0,0,1955,0,98007,47.5983,-122.15,1490,7245,02-04,winter,buy,555000.0,545870.0,545870.0,545870.0,545870.0
3566,7114,6150700169,2014-06-09,304700.0,2,1.0,740,5995,1.0,no,0,4,7,740.0,0,1949,0,98133,47.7291,-122.337,1140,5995,06-09,spring,buy,375000.0,396110.0,396110.0,396110.0,396110.0
3567,7115,8691350130,2015-02-04,715000.0,4,2.5,2927,12171,2.0,no,0,3,10,2927.0,0,1998,0,98075,47.5948,-121.983,2967,12166,02-04,winter,buy,739999.0,929500.0,929500.0,786500.0000000001,929500.0
3568,7116,6189200345,2014-08-20,738950.0,4,2.75,2260,12005,1.0,no,0,4,8,2260.0,0,1956,1989,98005,47.6342,-122.171,1870,10800,08-20,summer,buy,765475.0,960635.0,960635.0,960635.0,960635.0
3569,7117,2222059099,2014-10-22,215000.0,3,1.5,1240,9405,1.0,no,0,4,7,1240.0,0,1966,0,98042,47.3727,-122.162,2260,7611,10-22,autumn,buy,292000.0,279500.0,279500.0,279500.0,279500.0
3570,7118,7227800660,2014-05-22,300000.0,6,2.0,2040,10812,1.0,no,0,4,5,2040.0,0,1943,0,98056,47.4919,-122.181,1440,10200,05-22,spring,buy,380000.0,390000.0,390000.0,390000.0,390000.0
3571,7121,7616200050,2015-01-05,500000.0,3,1.75,1700,6120,1.0,no,0,3,7,1700.0,0,1952,0,98116,47.5807,-122.397,1330,6120,01-05,winter,buy,562750.0,650000.0,650000.0,650000.0,650000.0
3572,7123,8563020380,2014-05-20,519900.0,4,2.0,1820,9350,1.0,no,0,4,8,1820.0,0,1967,0,98052,47.6288,-122.098,2260,9299,05-20,spring,buy,615000.0,675870.0,675870.0,675870.0,675870.0
3573,7124,1454100480,2014-08-19,378500.0,2,1.0,880,6171,1.0,no,0,4,7,880.0,0,1949,0,98125,47.7262,-122.285,2260,12769,08-19,summer,buy,425000.0,492050.0,492050.0,492050.0,492050.0
3574,7126,2155000480,2015-04-29,499950.0,3,1.5,1350,9315,1.0,no,0,3,7,1350.0,0,1968,0,98052,47.6587,-122.124,1840,9920,04-29,spring,buy,615000.0,649935.0,649935.0,649935.0,649935.0
3575,7128,1026069163,2015-04-22,630000.0,3,2.5,2460,38794,2.0,no,0,3,9,2460.0,0,1999,0,98077,47.7602,-122.022,2470,51400,04-22,spring,buy,652475.0,819000.0,693000.0,819000.0,0.0
3576,7129,4427100095,2014-06-23,360000.0,4,1.5,1720,6417,1.0,no,0,3,7,1720.0,0,1953,0,98125,47.7268,-122.311,1430,6240,06-23,summer,buy,425000.0,468000.0,468000.0,468000.0,468000.0
3577,7132,2287000010,2014-07-10,713400.0,3,2.25,1810,9845,1.0,no,0,4,8,1810.0,0,1959,1991,98040,47.5505,-122.221,1900,10083,07-10,summer,buy,993750.0,927420.0,927420.0,927420.0,927420.0
3578,7133,3692900010,2014-10-28,445000.0,2,1.0,930,3150,1.0,no,0,5,6,930.0,0,1918,0,98115,47.6783,-122.298,1900,5000,10-28,autumn,buy,567000.0,578500.0,578500.0,578500.0,578500.0
3579,7136,8945100050,2015-04-24,222000.0,3,1.0,1460,8400,1.0,no,0,4,6,1460.0,0,1962,0,98023,47.3086,-122.365,1060,8563,04-24,spring,buy,268450.0,288600.0,288600.0,288600.0,288600.0
3580,7139,4232901990,2014-05-16,605000.0,2,1.0,910,3600,1.0,no,0,4,7,910.0,0,1909,0,98119,47.6341,-122.361,1720,3600,05-16,spring,buy,744975.0,786500.0,786500.0,786500.0,786500.0
3581,7140,3578401760,2014-08-20,393000.0,3,2.0,1320,10720,2.0,no,0,3,8,1320.0,0,1981,0,98074,47.6203,-122.037,1910,13639,08-20,summer,buy,642000.0,510900.0,510900.0,510900.0,510900.0
3582,7142,5116000250,2014-07-07,320000.0,3,1.75,2220,11646,1.0,no,0,3,7,1270.0,950,1950,0,98028,47.7762,-122.27,1490,10003,07-07,summer,buy,445000.0,416000.0,416000.0,416000.0,416000.0
3583,7143,1099600010,2014-06-12,210000.0,4,1.5,1130,7840,1.0,no,0,4,7,1130.0,0,1970,0,98023,47.2986,-122.377,1690,7840,06-12,spring,buy,268450.0,273000.0,273000.0,273000.0,273000.0
3584,7145,7312100010,2015-03-02,410000.0,4,2.5,2240,4447,2.0,no,0,3,7,2240.0,0,2006,0,98059,47.4868,-122.159,2000,3800,03-02,winter,buy,435000.0,533000.0,533000.0,533000.0,533000.0
3585,7150,9407001700,2014-08-19,255000.0,2,1.0,960,20954,1.0,no,0,3,7,960.0,0,1977,0,98045,47.4485,-121.774,1240,9752,08-19,summer,buy,399500.0,331500.0,331500.0,331500.0,331500.0
3586,7151,1473200130,2015-03-20,303000.0,3,2.25,1340,873,3.0,no,0,3,8,1340.0,0,2009,0,98133,47.7325,-122.343,1340,1186,03-20,spring,buy,375000.0,393900.0,393900.0,393900.0,393900.0
3587,7152,4037200585,2014-07-23,394950.0,3,2.5,1090,7700,1.0,no,0,4,7,1090.0,0,1957,0,98008,47.607,-122.12,1740,7700,07-23,summer,buy,545000.0,513435.0,513435.0,513435.0,513435.0
3588,7155,1545808110,2014-06-17,250000.0,4,2.5,1800,8100,2.0,no,0,3,7,1800.0,0,1998,0,98038,47.3611,-122.047,1590,8100,06-17,spring,buy,342000.0,325000.0,325000.0,325000.0,325000.0
3589,7157,2754700170,2014-08-04,443500.0,2,1.0,1330,4140,1.0,no,0,4,7,930.0,400,1919,1940,98115,47.6802,-122.306,1410,5100,08-04,summer,buy,567000.0,576550.0,576550.0,576550.0,576550.0
3590,7159,7201600190,2015-02-20,430000.0,4,1.75,1570,7650,1.0,no,0,3,7,1100.0,470,1975,0,98052,47.6801,-122.106,1580,7650,02-20,winter,buy,615000.0,559000.0,559000.0,559000.0,559000.0
3591,7162,8965000050,2014-07-29,515000.0,3,1.75,1570,10939,1.0,no,0,3,8,1200.0,370,1974,0,98052,47.6389,-122.102,1760,10200,07-29,summer,buy,615000.0,669500.0,669500.0,669500.0,669500.0
3592,7164,4057300170,2014-06-02,305000.0,2,1.5,1140,2980,2.0,no,0,3,7,1140.0,0,1988,0,98029,47.5707,-122.018,1150,2981,06-02,spring,buy,575000.0,396500.0,396500.0,396500.0,396500.0
3593,7166,8155750010,2014-12-04,237000.0,3,2.0,1290,7952,1.0,no,0,3,7,1290.0,0,1998,0,98030,47.3867,-122.19,1670,7280,12-04,autumn,buy,282255.0,308100.0,308100.0,308100.0,308100.0
3594,7167,2159900020,2014-11-26,445000.0,2,1.5,1510,2001,2.0,no,0,4,8,1510.0,0,1985,0,98007,47.6211,-122.153,1510,2055,11-26,autumn,buy,555000.0,578500.0,578500.0,578500.0,578500.0
3595,7169,2085200545,2014-08-21,180000.0,3,1.0,840,5700,1.0,no,0,4,5,840.0,0,1945,0,98038,47.3948,-122.028,1430,12600,08-21,summer,buy,342000.0,234000.0,234000.0,234000.0,234000.0
3596,7173,5628400080,2014-12-18,420000.0,3,2.25,1800,9800,1.0,no,0,4,7,1300.0,500,1959,0,98028,47.7393,-122.244,1680,9545,12-18,autumn,buy,445000.0,546000.0,546000.0,546000.0,546000.0
3597,7174,7657000225,2014-07-19,205000.0,3,1.0,860,7467,1.0,no,0,3,6,860.0,0,1944,0,98178,47.4947,-122.237,1280,7467,07-19,summer,buy,278277.0,266500.0,266500.0,266500.0,266500.0
3598,7178,526059224,2014-09-23,260000.0,4,1.75,1650,7276,1.0,no,0,3,7,1010.0,640,1977,0,98011,47.7721,-122.206,1840,8550,09-23,autumn,buy,470000.0,338000.0,338000.0,338000.0,338000.0
3599,7181,4137000460,2015-02-25,249000.0,3,1.75,1520,7500,1.0,no,0,3,8,1520.0,0,1985,0,98092,47.2646,-122.219,2180,7506,02-25,winter,buy,309780.0,323700.0,323700.0,323700.0,323700.0
3600,7183,1175000073,2014-06-06,500000.0,4,1.0,1720,4011,1.5,no,0,4,7,1720.0,0,1904,0,98107,47.6719,-122.396,1580,3784,06-06,spring,buy,529950.0,650000.0,650000.0,650000.0,650000.0
3601,7185,7137960460,2014-05-28,225000.0,3,2.5,1680,6755,2.0,no,0,3,8,1680.0,0,1994,0,98092,47.3293,-122.17,1860,7257,05-28,spring,buy,309780.0,292500.0,292500.0,292500.0,292500.0
3602,7186,8805400010,2015-02-26,275500.0,3,1.0,1060,7246,1.0,no,0,4,6,1060.0,0,1981,0,98056,47.4936,-122.165,1090,6694,02-26,winter,buy,380000.0,358150.0,358150.0,358150.0,358150.0
3603,7189,8648210050,2015-04-03,280000.0,3,1.75,1480,8165,1.0,no,0,4,7,1480.0,0,1985,0,98042,47.3624,-122.079,1450,7939,04-03,spring,buy,292000.0,364000.0,364000.0,308000.0,364000.0
3604,7197,717000225,2014-10-28,235000.0,2,2.0,870,6450,1.0,no,0,4,6,740.0,130,1954,0,98118,47.5354,-122.278,1640,5775,10-28,autumn,buy,367500.0,305500.0,305500.0,305500.0,305500.0
3605,7198,792500190,2014-06-27,410000.0,3,2.0,1400,45738,2.0,no,0,4,8,1400.0,0,1981,0,98070,47.3624,-122.455,2390,56628,06-27,summer,buy,463750.0,533000.0,533000.0,533000.0,533000.0
3606,7199,3820100284,2014-08-27,355000.0,3,3.0,1850,9600,1.0,no,0,3,7,1230.0,620,1981,0,98028,47.7717,-122.25,1970,10000,08-27,summer,buy,445000.0,461500.0,461500.0,461500.0,461500.0
3607,7204,3432501315,2014-08-27,277000.0,3,1.0,1140,8144,1.0,no,0,3,7,1140.0,0,1956,0,98155,47.7464,-122.317,1150,8144,08-27,summer,buy,375000.0,360100.0,360100.0,360100.0,360100.0
3608,7208,1446403145,2015-01-22,170000.0,2,1.0,1240,9900,1.0,no,0,3,7,940.0,300,1950,0,98168,47.4862,-122.326,1050,9375,01-22,winter,buy,235000.0,221000.0,221000.0,221000.0,221000.0
3609,7211,1446400725,2014-06-10,165000.0,3,1.0,970,6600,1.0,no,0,3,7,970.0,0,1965,0,98168,47.4836,-122.332,1200,6600,06-10,spring,buy,235000.0,214500.0,214500.0,214500.0,214500.0
3610,7212,4030500130,2014-09-23,243500.0,4,2.5,2300,15188,2.0,no,0,4,7,2300.0,0,1966,0,98042,47.3683,-122.164,1820,10125,09-23,autumn,buy,292000.0,316550.0,316550.0,316550.0,316550.0
3611,7213,3319500299,2014-08-06,304000.0,2,1.5,950,676,2.0,no,0,3,7,850.0,100,2003,0,98144,47.6005,-122.306,950,1280,08-06,summer,buy,450000.0,395200.0,395200.0,395200.0,395200.0
3612,7217,7137960440,2014-12-23,292500.0,4,2.5,1860,8709,2.0,no,0,3,8,1860.0,0,1994,0,98092,47.3289,-122.17,1990,6825,12-23,winter,buy,309780.0,380250.0,380250.0,380250.0,380250.0
3613,7218,3946900010,2015-03-23,500007.0,2,1.75,1820,6050,1.0,no,0,3,7,910.0,910,1950,0,98115,47.6928,-122.323,1730,6050,03-23,spring,buy,567000.0,650009.1,650009.1,650009.1,650009.1
3614,7221,2459000020,2014-11-25,258000.0,4,3.0,2710,7199,1.0,no,0,4,7,1710.0,1000,1967,0,98030,47.3789,-122.213,2070,9271,11-25,autumn,buy,282255.0,335400.0,335400.0,335400.0,335400.0
3615,7222,126049167,2014-06-19,380000.0,4,2.25,2150,20181,1.0,no,0,3,7,1090.0,1060,1963,0,98028,47.7627,-122.245,2150,10480,06-19,spring,buy,445000.0,494000.0,494000.0,494000.0,494000.0
3616,7225,5602000275,2014-08-25,259950.0,4,2.0,1540,10212,1.5,no,0,5,7,1540.0,0,1948,0,98022,47.2056,-121.999,1480,10212,08-25,summer,buy,279500.0,337935.0,337935.0,337935.0,337935.0
3617,7226,1446403617,2014-07-02,123000.0,2,1.0,1050,6600,1.5,no,0,3,6,1050.0,0,1964,0,98168,47.4828,-122.324,1330,6600,07-02,summer,buy,235000.0,159900.0,159900.0,159900.0,159900.0
3618,7227,2767603649,2014-07-30,520000.0,3,2.25,1210,1250,3.0,no,0,3,8,1210.0,0,2014,0,98107,47.6722,-122.384,1780,5000,07-30,summer,buy,529950.0,572000.0,676000.0,572000.0,676000.0
3619,7230,2592400470,2014-12-05,438000.0,5,2.5,1990,6840,2.0,no,0,4,7,1990.0,0,1974,0,98034,47.7162,-122.166,1990,7150,12-05,autumn,buy,445950.0,569400.0,569400.0,569400.0,569400.0
3620,7232,1211000185,2014-06-16,375000.0,4,2.0,1240,3000,1.0,no,0,3,7,1040.0,200,1908,0,98122,47.6076,-122.298,1480,3500,06-16,spring,buy,572000.0,487500.0,487500.0,487500.0,487500.0
3621,7234,984100010,2014-09-30,300000.0,4,2.25,2080,7700,1.0,no,0,3,7,1450.0,630,1968,0,98058,47.4349,-122.17,1900,7980,09-30,autumn,buy,335000.0,390000.0,390000.0,390000.0,390000.0
3622,7235,6127010670,2014-07-28,627000.0,5,3.25,3570,5425,2.0,no,0,3,7,3570.0,0,2005,0,98075,47.5933,-122.007,2690,5347,07-28,summer,buy,739999.0,815100.0,815100.0,815100.0,815100.0
3623,7238,2473381150,2014-06-18,325000.0,3,2.75,2200,7000,1.0,no,0,4,7,1280.0,920,1977,0,98058,47.4574,-122.169,1670,7000,06-18,spring,buy,335000.0,422500.0,422500.0,357500.0,422500.0
3624,7239,9269750010,2015-04-02,230000.0,5,2.0,1210,12538,2.0,no,0,3,7,1210.0,0,1982,0,98023,47.2848,-122.361,1510,7700,04-02,spring,buy,268450.0,299000.0,299000.0,299000.0,299000.0
3625,7240,1924069071,2014-07-29,485000.0,5,1.75,2140,43124,1.0,no,2,4,7,1220.0,920,1962,0,98027,47.5516,-122.085,2520,14677,07-29,summer,buy,570500.0,630500.0,630500.0,630500.0,630500.0
3626,7245,1446403850,2014-09-16,118125.0,2,1.0,790,7153,1.0,no,0,4,6,790.0,0,1944,0,98168,47.4869,-122.324,810,7128,09-16,summer,buy,235000.0,153562.5,153562.5,153562.5,153562.5
3627,7246,1446403850,2015-01-14,212000.0,2,1.0,790,7153,1.0,no,0,4,6,790.0,0,1944,0,98168,47.4869,-122.324,810,7128,01-14,winter,buy,235000.0,275600.0,275600.0,275600.0,275600.0
3628,7249,1473000020,2014-05-23,416000.0,3,1.5,1110,9762,1.0,no,0,4,7,1110.0,0,1963,0,98052,47.676,-122.15,1900,9720,05-23,spring,buy,615000.0,540800.0,540800.0,540800.0,540800.0
3629,7251,2212210660,2015-02-27,204000.0,3,1.5,1460,7140,1.0,no,0,4,7,980.0,480,1980,0,98031,47.3954,-122.191,1400,8572,02-27,winter,buy,288200.0,265200.0,265200.0,265200.0,265200.0
3630,7255,1005000250,2015-01-30,350000.0,2,1.0,840,5551,1.0,no,0,3,6,840.0,0,1952,0,98118,47.5354,-122.28,1270,4652,01-30,winter,buy,367500.0,455000.0,385000.00000000006,385000.00000000006,455000.0
3631,7257,1775910460,2015-03-13,395000.0,3,2.5,1630,15200,1.0,no,0,3,7,1120.0,510,1988,0,98072,47.7454,-122.103,2050,15200,03-13,winter,buy,515000.0,513500.0,513500.0,513500.0,513500.0
3632,7261,1022049182,2015-04-28,175000.0,1,1.0,620,8685,1.0,no,0,4,5,620.0,0,1976,0,98198,47.4095,-122.29,1300,12150,04-28,spring,buy,265000.0,227500.0,227500.0,227500.0,227500.0
3633,7262,3578400780,2015-03-27,508800.0,3,2.0,1720,10098,1.0,no,0,4,8,1140.0,580,1981,0,98074,47.6231,-122.043,1840,10098,03-27,spring,buy,642000.0,661440.0,661440.0,661440.0,661440.0
3634,7263,6905200050,2014-10-09,606400.0,3,3.0,1800,5000,1.5,no,2,3,8,1500.0,300,1929,0,98119,47.6475,-122.371,1670,5000,10-09,autumn,buy,744975.0,788320.0,788320.0,788320.0,788320.0
3635,7264,303100080,2014-05-28,245100.0,3,1.75,1300,7958,1.0,no,0,3,7,1300.0,0,1996,0,98092,47.3162,-122.194,1640,8698,05-28,spring,buy,309780.0,318630.0,318630.0,318630.0,318630.0
3636,7266,8718500095,2015-05-07,415000.0,3,1.5,1740,9046,1.0,no,0,3,7,1740.0,0,1956,0,98028,47.7402,-122.255,1830,9513,05-07,spring,buy,445000.0,539500.0,539500.0,539500.0,539500.0
3637,7267,1774000780,2015-01-05,469500.0,4,2.75,1930,13041,1.0,no,0,4,8,1180.0,750,1980,0,98072,47.7502,-122.085,1880,10234,01-05,winter,buy,515000.0,610350.0,610350.0,610350.0,610350.0
3638,7268,2421039075,2014-11-06,195000.0,3,1.75,1190,14777,1.0,no,0,4,7,1190.0,0,1965,0,98023,47.2933,-122.377,2240,8325,11-06,autumn,buy,268450.0,253500.0,253500.0,253500.0,253500.0
3639,7273,1245500250,2015-05-07,555500.0,2,1.0,920,10000,1.0,no,0,4,7,920.0,0,1981,0,98033,47.6938,-122.21,1340,10000,05-07,spring,buy,678350.0,722150.0,722150.0,722150.0,722150.0
3640,7274,9828700005,2015-05-12,440000.0,3,1.0,1040,4000,1.0,no,0,3,7,1040.0,0,1950,0,98122,47.6178,-122.292,1170,4000,05-12,spring,buy,572000.0,572000.0,572000.0,572000.0,572000.0
3641,7275,5101402312,2015-04-23,485000.0,3,1.0,1260,7250,1.0,no,2,3,7,960.0,300,1940,0,98115,47.6947,-122.311,1540,7250,04-23,spring,buy,567000.0,630500.0,630500.0,630500.0,630500.0
3642,7277,6145602125,2014-07-24,295000.0,3,1.0,830,3386,1.0,no,0,3,6,830.0,0,1942,1989,98133,47.7027,-122.355,1300,3844,07-24,summer,buy,375000.0,383500.0,383500.0,383500.0,383500.0
3643,7278,9346910500,2015-03-30,700000.0,3,2.5,2060,10650,1.0,no,0,5,8,1050.0,1010,1976,0,98006,47.5627,-122.137,2690,8850,03-30,spring,buy,760184.5,910000.0,910000.0,910000.0,910000.0
3644,7282,1626069069,2014-10-29,600000.0,3,2.5,1350,187313,1.0,no,0,4,7,1350.0,0,1997,0,98077,47.7369,-122.049,2310,49222,10-29,autumn,buy,652475.0,780000.0,780000.0,780000.0,780000.0
3645,7284,7640400250,2014-06-19,506000.0,2,1.0,1570,8210,1.0,no,0,4,8,1150.0,420,1952,0,98177,47.7221,-122.371,1680,8196,06-19,spring,buy,554000.0,657800.0,657800.0,657800.0,657800.0
3646,7286,8127700440,2014-12-11,654000.0,3,2.5,2570,5500,1.0,no,0,4,7,1320.0,1250,1961,0,98199,47.6417,-122.397,1460,6250,12-11,autumn,buy,689800.0,850200.0,719400.0,719400.0,850200.0
3647,7289,1425059174,2014-10-28,390000.0,3,2.0,1510,10827,2.0,no,0,3,7,1510.0,0,1984,0,98052,47.654,-122.127,1900,10908,10-28,autumn,buy,615000.0,507000.0,507000.0,507000.0,507000.0
3648,7290,2155000290,2014-06-30,550000.0,3,2.25,1720,9600,1.0,no,0,4,7,1220.0,500,1967,0,98052,47.6581,-122.126,1720,9600,06-30,summer,buy,615000.0,715000.0,715000.0,715000.0,715000.0
3649,7292,5561400440,2014-08-27,465000.0,4,2.5,3030,47958,1.0,no,0,3,8,1660.0,1370,1980,0,98027,47.4598,-122.004,2740,36017,08-27,summer,buy,570500.0,604500.0,604500.0,604500.0,604500.0
3650,7293,4178500440,2015-01-28,279900.0,3,2.0,1410,6600,1.0,no,0,4,7,1410.0,0,1990,0,98042,47.3596,-122.089,1750,7150,01-28,winter,buy,292000.0,363870.0,363870.0,307890.0,363870.0
3651,7295,9412200660,2014-06-19,395000.0,4,1.0,1980,10350,1.0,no,0,4,7,1430.0,550,1968,0,98027,47.5226,-122.045,1890,13140,06-19,spring,buy,570500.0,513500.0,513500.0,513500.0,513500.0
3652,7296,2780700020,2014-09-10,375000.0,4,2.5,1900,9428,2.0,no,0,3,8,1900.0,0,1978,0,98028,47.7628,-122.244,1830,10480,09-10,summer,buy,445000.0,487500.0,487500.0,487500.0,487500.0
3653,7297,1868901815,2014-06-17,547000.0,4,1.0,1720,2800,1.5,no,0,4,7,1200.0,520,1926,0,98115,47.6743,-122.299,1530,3500,06-17,spring,buy,567000.0,711100.0,711100.0,711100.0,711100.0
3654,7299,225039145,2014-06-19,285000.0,3,1.0,1210,4731,1.5,no,0,3,7,1210.0,0,1901,0,98117,47.6865,-122.397,1450,5264,06-19,spring,buy,544000.0,370500.0,370500.0,370500.0,370500.0
3655,7302,9415950020,2014-06-08,260000.0,4,2.5,1811,4381,2.0,no,0,3,8,1811.0,0,2007,0,98055,47.454,-122.19,1811,4150,06-08,spring,buy,294950.0,338000.0,338000.0,338000.0,338000.0
3656,7304,3211200460,2014-08-06,389000.0,4,1.0,1520,9800,1.5,no,0,4,7,1520.0,0,1971,0,98034,47.7303,-122.236,1540,7700,08-06,summer,buy,445950.0,505700.0,505700.0,505700.0,505700.0
3657,7305,2297400250,2014-12-17,445000.0,4,2.75,2160,7200,1.0,no,0,4,7,1220.0,940,1976,0,98034,47.7177,-122.224,1790,7614,12-17,autumn,buy,445950.0,489500.00000000006,489500.00000000006,489500.00000000006,578500.0
3658,7306,9268200440,2014-07-21,400000.0,3,1.75,1390,4602,1.0,no,0,3,7,930.0,460,1981,0,98117,47.6944,-122.366,1230,4800,07-21,summer,buy,544000.0,520000.0,520000.0,520000.0,520000.0
3659,7309,1829700050,2014-07-24,335000.0,2,1.0,1440,8842,1.0,no,0,3,7,840.0,600,1950,0,98155,47.7443,-122.325,1650,8461,07-24,summer,buy,375000.0,435500.0,435500.0,435500.0,435500.0
3660,7312,6373000130,2014-12-01,555000.0,4,2.25,1720,2300,1.0,no,0,3,7,860.0,860,1940,2014,98116,47.5762,-122.412,1720,4680,12-01,autumn,buy,562750.0,721500.0,721500.0,610500.0,721500.0
3661,7314,8965450190,2015-02-18,295000.0,3,2.5,1500,3060,2.0,no,0,3,7,1500.0,0,1994,0,98006,47.5605,-122.117,2700,7734,02-18,winter,buy,760184.5,383500.0,383500.0,383500.0,383500.0
3662,7316,3764800250,2015-01-05,330000.0,4,2.0,1180,7275,1.0,no,0,3,7,1180.0,0,1965,0,98034,47.7301,-122.2,1210,7275,01-05,winter,buy,445950.0,429000.0,429000.0,429000.0,429000.0
3663,7317,6607000095,2015-02-18,286000.0,4,1.5,1600,5750,2.0,no,0,4,6,1600.0,0,1902,0,98118,47.5437,-122.28,1690,5750,02-18,winter,buy,367500.0,371800.0,371800.0,371800.0,371800.0
3664,7318,4358700188,2015-03-31,305000.0,3,2.5,1260,895,3.0,no,0,3,7,1160.0,100,2009,0,98133,47.7072,-122.336,1190,1095,03-31,spring,buy,375000.0,396500.0,396500.0,396500.0,396500.0
3665,7321,9407001330,2014-12-02,355000.0,3,1.75,2370,9750,1.0,no,0,4,7,1280.0,1090,1979,0,98045,47.4459,-121.773,1230,9775,12-02,autumn,buy,399500.0,461500.0,461500.0,390500.00000000006,461500.0
3666,7323,2202500290,2014-05-02,435000.0,4,1.0,1450,8800,1.0,no,0,4,7,1450.0,0,1954,0,98006,47.5746,-122.135,1260,8942,05-02,spring,buy,760184.5,565500.0,565500.0,565500.0,565500.0
3667,7325,5244800895,2014-05-23,595000.0,2,1.5,1030,4500,1.0,no,0,3,7,830.0,200,1924,0,98109,47.6455,-122.352,1250,4000,05-23,spring,buy,736000.0,773500.0,773500.0,773500.0,773500.0
3668,7326,100100050,2014-11-12,275000.0,3,1.0,1320,11090,1.0,no,0,3,7,1320.0,0,1955,0,98155,47.7748,-122.304,1320,8319,11-12,autumn,buy,375000.0,357500.0,357500.0,357500.0,357500.0
3669,7327,7454001060,2015-04-08,295000.0,2,1.0,670,7952,1.0,no,0,4,6,670.0,0,1942,0,98146,47.5124,-122.372,1080,9525,04-08,spring,buy,305000.0,324500.0,324500.0,383500.0,383500.0
3670,7329,203101330,2014-07-01,485000.0,3,2.25,2440,47916,2.0,no,0,3,8,2090.0,350,1991,0,98053,47.6347,-121.958,2150,24000,07-01,summer,buy,635000.0,630500.0,630500.0,630500.0,630500.0
3671,7331,5101402472,2015-01-29,340500.0,2,1.0,940,5413,1.0,no,0,3,7,940.0,0,1923,0,98115,47.6956,-122.304,1340,5296,01-29,winter,buy,567000.0,442650.0,442650.0,442650.0,442650.0
3672,7332,4310700020,2014-10-10,280000.0,3,1.0,1100,5132,1.0,no,0,3,6,840.0,260,1948,0,98103,47.7011,-122.336,1280,5132,10-10,autumn,buy,550000.0,364000.0,364000.0,364000.0,364000.0
3673,7334,7905200381,2014-10-28,483000.0,2,1.75,1400,4720,1.0,no,0,4,7,820.0,580,1927,0,98116,47.5705,-122.392,1330,6786,10-28,autumn,buy,562750.0,627900.0,627900.0,627900.0,627900.0
3674,7337,6870310010,2014-07-02,599950.0,4,3.5,2500,3080,2.0,no,0,3,8,1810.0,690,2008,0,98052,47.6749,-122.14,2060,3295,07-02,summer,buy,615000.0,779935.0,779935.0,659945.0,779935.0
3675,7338,2970800130,2014-10-09,215000.0,3,1.0,810,5240,1.0,no,0,3,6,810.0,0,1942,0,98166,47.4734,-122.35,1700,5245,10-09,autumn,buy,390000.0,279500.0,279500.0,279500.0,279500.0
3676,7340,325059126,2015-02-09,565000.0,4,1.0,2170,12100,1.0,no,0,5,7,2170.0,0,1961,0,98033,47.6893,-122.164,1270,12844,02-09,winter,buy,678350.0,734500.0,734500.0,734500.0,734500.0
3677,7345,1389310130,2014-12-12,330000.0,3,2.5,1676,18778,2.0,no,0,3,7,1676.0,0,1997,0,98014,47.6521,-121.905,1410,18778,12-12,autumn,buy,415000.0,429000.0,429000.0,429000.0,429000.0
3678,7348,8682261650,2014-07-10,554000.0,2,2.0,1670,4996,1.0,no,0,3,8,1670.0,0,2004,0,98053,47.7141,-122.031,1670,4996,07-10,summer,buy,635000.0,720200.0,720200.0,720200.0,720200.0
3679,7349,8100400170,2015-04-10,500000.0,3,2.0,2050,11454,1.0,no,0,3,8,2050.0,0,1987,0,98052,47.6389,-122.11,1980,11424,04-10,spring,buy,615000.0,650000.0,650000.0,650000.0,650000.0
3680,7351,6882510020,2014-07-15,340000.0,4,1.75,1800,5210,1.0,no,0,5,7,1080.0,720,1979,0,98118,47.5298,-122.28,1870,5365,07-15,summer,buy,367500.0,442000.0,442000.0,442000.0,442000.0
3681,7354,1395500020,2014-11-07,279900.0,3,1.0,1400,10800,1.0,no,0,3,6,1400.0,0,1962,0,98034,47.719,-122.202,1430,10000,11-07,autumn,buy,445950.0,363870.0,363870.0,363870.0,363870.0
3682,7362,2025700430,2014-08-26,269500.0,3,2.0,1640,8395,1.0,no,0,4,7,1640.0,0,1991,0,98038,47.348,-122.035,1510,7180,08-26,summer,buy,342000.0,350350.0,350350.0,350350.0,350350.0
3683,7363,739800250,2015-02-22,269000.0,3,2.25,1420,7297,1.0,no,0,3,7,1130.0,290,1984,0,98031,47.4046,-122.194,1730,7419,02-22,winter,buy,288200.0,349700.0,349700.0,349700.0,349700.0
3684,7365,1518000290,2015-03-16,325000.0,3,2.75,1580,4007,2.0,no,0,3,7,1580.0,0,2001,0,98019,47.7367,-121.969,1770,3799,03-16,winter,buy,401250.0,422500.0,422500.0,422500.0,422500.0
3685,7371,7518502960,2015-02-27,395000.0,2,1.0,980,5100,1.0,no,0,4,6,980.0,0,1907,0,98117,47.6824,-122.38,1190,5100,02-27,winter,buy,544000.0,513500.0,513500.0,513500.0,513500.0
3686,7373,6421100592,2014-09-10,510000.0,3,1.75,1610,11950,1.0,no,2,3,7,1210.0,400,1984,0,98052,47.6705,-122.138,1610,9363,09-10,summer,buy,615000.0,663000.0,663000.0,663000.0,663000.0
